ID,PRODUCTO,URL,PIC,COSTO_30MAR26
511,PREDNISONA 50 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/prednisona_50mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164342-300-300?v=639095520045430000&width=300&height=300&aspect=true,$60
512,PREGABALINA 150 MG 28 CAPSULAS,https://www.farmaciasdesimilares.com/pregabalina_150mg_28cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163277-300-300?v=638762747880170000&width=300&height=300&aspect=true,$119
513,PREGABALINA 150 MG PFIZER 28 CAPSULAS,https://www.farmaciasdesimilares.com/pregabalina_150mg_28cap_pfizer/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162544-300-300?v=638676376481870000&width=300&height=300&aspect=true,$179
514,PREGABALINA 50MG 28 CAPSULAS PFIZER,https://www.farmaciasdesimilares.com/pregabalina_50mg_28_cap_pfizer/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163430-300-300?v=638810414399600000&width=300&height=300&aspect=true,$159
515,PREGABALINA 75 MG PFIZER 14 CAPSULAS,https://www.farmaciasdesimilares.com/pregabalina_75mg_14cap_pfizer/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156594-300-300?v=638139773320170000&width=300&height=300&aspect=true,$150
516,PREGABALINA 75MG 14 CAPSULAS,https://www.farmaciasdesimilares.com/pregabalina_75mg_14cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163232-300-300?v=638762728330800000&width=300&height=300&aspect=true,$74
517,PROGESTERONA  100 MG ORAL / VAGINAL 15 CAPSULAS,https://www.farmaciasdesimilares.com/progesterona_100mg_oral_vag/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159322-300-300?v=638313271107330000&width=300&height=300&aspect=true,$344
518,PROPAFENONA 150 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/propafenona_150mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156330-300-300?v=638139771158270000&width=300&height=300&aspect=true,$137
519,PROPRANOLOL 40 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/propranolol_40mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162147-300-300?v=638663449547800000&width=300&height=300&aspect=true,$21
520,PULMONAROM LISADOS BACTERIANOS 10 AMPOLLETAS DE 3 ML. AUXILIAR EN INFECCIONES DE VIAS RESPIRATORIAS,https://www.farmaciasdesimilares.com/lisados_bacterianos_10amp_sol_oral/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163612-300-300?v=638882179142030000&width=300&height=300&aspect=true,$789
521,QUETIAPINA 100 MG 60 TABLETAS,https://www.farmaciasdesimilares.com/quetiapina_100mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162780-300-300?v=638702186433270000&width=300&height=300&aspect=true,$299
522,QUETIAPINA 25 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/quetiapina_25mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160606-300-300?v=638586482167730000&width=300&height=300&aspect=true,$269
523,RACECADOTRILO 10MG POLVO 18 SOBRES HIDRASEC,https://www.farmaciasdesimilares.com/racecadotrilo_10mg_pvo_18sob_hidrasec/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164050-300-300?v=639029984593170000&width=300&height=300&aspect=true,$209
524,RACECADOTRILO 100MG 9 CAPSULAS HIDRASEC,https://www.farmaciasdesimilares.com/racecadotrilo_100mg_9_cap_hidrasec/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163515-300-300?v=638836213540570000&width=300&height=300&aspect=true,$280
525,RAMIPRIL 5 MG 16 TABLETAS,https://www.farmaciasdesimilares.com/ramipril_5mg_16tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162126-300-300?v=638663449425700000&width=300&height=300&aspect=true,$99
526,RIBAVIRINA 400 MG 18 CAPSULAS,https://www.farmaciasdesimilares.com/ribavirina_400mg_18cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158370-300-300?v=638152102222530000&width=300&height=300&aspect=true,$269
527,RISPERIDONA 2 MG 40 TABLETAS,https://www.farmaciasdesimilares.com/risperidona_2mg_40tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156156-300-300?v=638139769688230000&width=300&height=300&aspect=true,$199
528,RIVAROXABAN 10 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/rivaroxaban_10_mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161087-300-300?v=638639359861200000&width=300&height=300&aspect=true,$479
529,RIVAROXABAN 20 MG  28 TABLETAS,https://www.farmaciasdesimilares.com/rivaroxaban_20_mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160752-300-300?v=638604434045670000&width=300&height=300&aspect=true,$499
530,ROSUVASTATINA / EZETIMIBA 10MG/10MG 10 TABLETAS,https://www.farmaciasdesimilares.com/rosuvastat_ezetimiba_10mg_10mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163364-300-300?v=638792222413570000&width=300&height=300&aspect=true,$299
531,ROSUVASTATINA / EZETIMIBA 20MG/10MG 10 TABLETAS,https://www.farmaciasdesimilares.com/rosuvastat_ezetimiba_20mg_10mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159310-300-300?v=638313271057630000&width=300&height=300&aspect=true,$309
532,ROSUVASTATINA 10 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/rosuvastatina_10mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163213-300-300?v=638762669172800000&width=300&height=300&aspect=true,$132
533,ROSUVASTATINA 20 MG 15 TABLETAS,https://www.farmaciasdesimilares.com/rosuvastatina_20mg_15tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158058-300-300?v=638152100368970000&width=300&height=300&aspect=true,$132
534,RUSCUS / HESPERIDINA/ ACIDO ASCORBICO 150/150/100MG 30 CAPSULAS,https://www.farmaciasdesimilares.com/ruscus_hesper_ac_asc_150_150_100mg_30cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160811-300-300?v=638629871197500000&width=300&height=300&aspect=true,$244
535,SALBUTAMOL 40MG/100ML JARABE 120 ML 1 PIEZA,https://www.farmaciasdesimilares.com/salbutamol_40mg100ml_jbe_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158986-300-300?v=638224900402900000&width=300&height=300&aspect=true,$39
536,SALBUTAMOL 5MG/1ML SOLUCION PARA NEBULIZACION 1 PIEZA,https://www.farmaciasdesimilares.com/salbutamol_5mg1ml_sol_pneb_10ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160005-300-300?v=638494173818000000&width=300&height=300&aspect=true,$82
537,SALES DE POTASIO 50TABLETAS EFERVESCENTES,https://www.farmaciasdesimilares.com/sales_de_potasio_50tab_eferves/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159669-300-300?v=638494150243630000&width=300&height=300&aspect=true,$132
538,SAW PALMETTO 160MG 60CAPSULAS,https://www.farmaciasdesimilares.com/serenoa_repens_160mg_60_cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162628-300-300?v=638685039128930000&width=300&height=300&aspect=true,$209
539,SEMAGLUTIDA 3MG 10 TABLETAS,https://www.farmaciasdesimilares.com/semaglutida_3mg_10_tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163459-300-300?v=638824215439600000&width=300&height=300&aspect=true,
540,SEMAGLUTIDA 7MG 30 TABLETAS RYBELSUS,https://www.farmaciasdesimilares.com/semaglutida_7mg_30tab_rybelsus/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163571-300-300?v=638854506122300000&width=300&height=300&aspect=true,$599
541,SERTRALINA 50 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/sertralina_50mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159888-300-300?v=638494173254230000&width=300&height=300&aspect=true,$84
542,SILDENAFIL 100 MG 1 TABLETA,https://www.farmaciasdesimilares.com/sildenafil_100mg_1tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159924-300-300?v=638494173428500000&width=300&height=300&aspect=true,$49
543,SILDENAFIL 100 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/sildenafil_100mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160645-300-300?v=638586482404730000&width=300&height=300&aspect=true,$274
544,SILDENAFIL 100 MG 4 TABLETAS,https://www.farmaciasdesimilares.com/sildenafil_100mg_4tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162096-300-300?v=638663449278700000&width=300&height=300&aspect=true,$149
545,SILDENAFIL 50 MG 1 TABLETA,https://www.farmaciasdesimilares.com/sildenafil_50mg_1tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156345-300-300?v=638139771273430000&width=300&height=300&aspect=true,$39
546,SILDENAFIL 50 MG 4 TABLETAS,https://www.farmaciasdesimilares.com/sildenafil_50mg_4tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162772-300-300?v=638702180365170000&width=300&height=300&aspect=true,$99
547,SILDENAFIL 50MG 10 TABLETAS,https://www.farmaciasdesimilares.com/sildenafil_50mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160573-300-300?v=638586481960530000&width=300&height=300&aspect=true,$219
548,SILYBUM (CARDO) MARIANO 187.50MG 60 COMPRIMIDOS,https://www.farmaciasdesimilares.com/silybum_cardo_mariano_60comp_187_50mg/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156771-300-300?v=638139774939500000&width=300&height=300&aspect=true,$119
549,SITAGLIPTINA 100 MG 14 COMPRIMIDOS MERCK,https://www.farmaciasdesimilares.com/sitagliptina_100mg_14comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157281-300-300?v=638139779338800000&width=300&height=300&aspect=true,$449
550,SITAGLIPTINA 100MG 14 COMPRIMIDOS,https://www.farmaciasdesimilares.com/sitagliptina_100_mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160828-300-300?v=638630746801070000&width=300&height=300&aspect=true,$249
551,SOLIFENACINA 5 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/solifenacina_5mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164320-300-300?v=639093823314100000&width=300&height=300&aspect=true,
552,SUCRALFATO 1 GR 40 TABLETAS,https://www.farmaciasdesimilares.com/sucralfato_1gr_caja_40tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156084-300-300?v=638139769173230000&width=300&height=300&aspect=true,$82
553,SULFADIAZINA DE PLATA CREMA 1% 28GR,https://www.farmaciasdesimilares.com/sulfadiazina_de_plata_crema_1_28gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158013-300-300?v=638152100146100000&width=300&height=300&aspect=true,$44
554,SULFASALAZINA 500MG LIBERACION PROLONGADA 60 TABLETAS,https://www.farmaciasdesimilares.com/sulfasalazina_500mg_lp_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163410-300-300?v=638803472028330000&width=300&height=300&aspect=true,$359
555,SULINDACO 200 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/sulindaco_200mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157158-300-300?v=638139778277370000&width=300&height=300&aspect=true,$79
556,SUMATRIPTAN 100 MG 2 COMPRIMIDOS,https://www.farmaciasdesimilares.com/sumatriptan_100mg_2comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162899-300-300?v=638723795659000000&width=300&height=300&aspect=true,$136
557,SUMATRIPTAN 50 MG 2 COMPRIMIDOS,https://www.farmaciasdesimilares.com/sumatriptan_50mg_2comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159043-300-300?v=638224900881330000&width=300&height=300&aspect=true,$79
558,TADALAFIL 20 MG 1 TABLETA,https://www.farmaciasdesimilares.com/tadalafil_20mg_1tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157314-300-300?v=638139779651370000&width=300&height=300&aspect=true,$79
559,TADALAFIL 20 MG 4 TABLETAS,https://www.farmaciasdesimilares.com/alfa_tadalafil_20mg_4tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163497-300-300?v=638836206135370000&width=300&height=300&aspect=true,$169
560,TADALAFIL 5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/tadalafil_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160651-300-300?v=638586482472500000&width=300&height=300&aspect=true,$229
561,TAMSULOSINA 0.40MG 20 CAPSULAS,https://www.farmaciasdesimilares.com/tamsulosina_clorh_0_40mg_20cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157701-300-300?v=638139783145430000&width=300&height=300&aspect=true,$99
562,TELMISARTAN / HIDROCLOROTIAZIDA  80/12.5 MG BOEHRINGER 14 TABLETAS,https://www.farmaciasdesimilares.com/telmisartan_hidro_14tab_boehrin/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156693-300-300?v=638139774238970000&width=300&height=300&aspect=true,$269
563,TELMISARTAN / HIDROCLOROTIAZIDA 80 /12.5 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/telmisartan_hidro_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163238-300-300?v=638762729171100000&width=300&height=300&aspect=true,$133
564,TELMISARTAN 40 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/telmisartan_40mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158169-300-300?v=638152101020700000&width=300&height=300&aspect=true,$89
565,TELMISARTAN 40 MG BOEHRINGER 14 TABLETAS,https://www.farmaciasdesimilares.com/telmisartan_40mg_14tab_boehrin/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156486-300-300?v=638139772475370000&width=300&height=300&aspect=true,$139
566,TELMISARTAN 80 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/telmisartan_80mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162138-300-300?v=638663449485570000&width=300&height=300&aspect=true,$104
567,TELMISARTAN 80 MG 14 TABLETAS BOEHRIN,https://www.farmaciasdesimilares.com/telmisartan_80mg_14tab_boehrin/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156918-300-300?v=638139776212000000&width=300&height=300&aspect=true,$239
568,TELMISARTAN/AMLODIPINO 80MG/5MG 28 CAPSULAS,https://www.farmaciasdesimilares.com/telmisartan_amlodipino_80mg_5mg_28_cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163465-300-300?v=638824219104400000&width=300&height=300&aspect=true,$499
569,TEOFILINA / AMBROXOL .7/.15 GR SOLUCION 150 ML 1 PIEZA,https://www.farmaciasdesimilares.com/teofilinaambrox_sol_150ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158992-300-300?v=638224900435830000&width=300&height=300&aspect=true,$59
570,TEOFILINA 100 MG 20 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/teofilina_100mg_20tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158962-300-300?v=638224900286300000&width=300&height=300&aspect=true,$44
571,TERBINAFINA 1%  SOLUCION SPRAY 30 ML 1 PIEZA,https://www.farmaciasdesimilares.com/terbinafina_clorh_30ml_sol_1_spray/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157716-300-300?v=638139783287000000&width=300&height=300&aspect=true,$51
572,TERBINAFINA 250 MG 28 TABLETAS,https://www.farmaciasdesimilares.com/terbinafina_250mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157668-300-300?v=638139782856930000&width=300&height=300&aspect=true,$229
573,TERBINAFINA CLORHIDRATO CREMA 15 GR 1 PIEZA,https://www.farmaciasdesimilares.com/terbinafina_clorhidrato_15gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163054-300-300?v=638745379994630000&width=300&height=300&aspect=true,$34
574,TESTOSTERONA 250 MG/1 ML SOLUCION INYECTABLE 1 PIEZA,https://www.farmaciasdesimilares.com/testosterona_250mg_1ml_sol_iny/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157101-300-300?v=638139777844230000&width=300&height=300&aspect=true,$419
575,TIAMAZOL 5 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/tiamazol_5mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156147-300-300?v=638139769624800000&width=300&height=300&aspect=true,$53
576,TIBOLONA 30 TABLETAS 2.5 MG,https://www.farmaciasdesimilares.com/tibolona_2_5mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156063-300-300?v=638139769019230000&width=300&height=300&aspect=true,$299
577,TIMOLOL 5.0MG/1ML SOLUCION GOTAS 5 ML 1 PIEZA,https://www.farmaciasdesimilares.com/timolol_5_0mg_1ml_sol_gts_5ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162225-300-300?v=638663450009930000&width=300&height=300&aspect=true,$36
578,TIZANIDINA 2 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/tizanidina_2mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163336-300-300?v=638785241587400000&width=300&height=300&aspect=true,$184
579,TOBRAMICINA / DEXAMETASONA 3/1 MG SOLUCION OFTALMICA 5 ML 1 PIEZA,https://www.farmaciasdesimilares.com/tobramicina_dexamet_5ml_sol_oft/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157752-300-300?v=638139783597230000&width=300&height=300&aspect=true,$79
580,TOBRAMICINA 3MG/ML SOLUCION 15 ML GOTAS OFTALMICAS 1 PIEZA,https://www.farmaciasdesimilares.com/tobramicina_3mg_ml_15ml_sol_oft/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157023-300-300?v=638139777185100000&width=300&height=300&aspect=true,$56
581,TOLTERODINA 2 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/tolterodina_2mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156585-300-300?v=638139773252470000&width=300&height=300&aspect=true,$124
582,TOPIRAMATO 100 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/topiramato_100mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162765-300-300?v=638702175040870000&width=300&height=300&aspect=true,$219
583,TOPIRAMATO 25 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/topiramato_25mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162764-300-300?v=638702173755400000&width=300&height=300&aspect=true,$78
584,TRAMADOL  100MG/1ML SOLUCION GOTAS 10 ML 1 PIEZA,https://www.farmaciasdesimilares.com/tramadol_100mg_1ml_gts_10ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157851-300-300?v=638152097940430000&width=300&height=300&aspect=true,$95
585,TRAMADOL 100MG LIBERACION PROLONGADA 10 TABLETAS,https://www.farmaciasdesimilares.com/tramadol_100mg_10tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162183-300-300?v=638663449760700000&width=300&height=300&aspect=true,$89
586,TRAMADOL 100MG/2ML SOLUCION INYECTABLE 5 AMPOLLETAS,https://www.farmaciasdesimilares.com/tramadol_100mg_2ml_5amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158328-300-300?v=638152101981070000&width=300&height=300&aspect=true,$50
587,TRAMADOL 50MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/tramadol_50mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159702-300-300?v=638494150677430000&width=300&height=300&aspect=true,$40
588,TRETINOINA (AC RETINOICO) .05 MG CREMA 30 GR 1 PIEZA,https://www.farmaciasdesimilares.com/tretinoina_ac_retinoico_crema_30gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161973-300-300?v=638663448550570000&width=300&height=300&aspect=true,$51
589,TRIMEBUTINA 200 MG 40 TABLETAS,https://www.farmaciasdesimilares.com/trimebutina_200mg_40tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156369-300-300?v=638139771525600000&width=300&height=300&aspect=true,$84
590,TRIMEBUTINA 20MG/1M PEDIATRICO SUSPENSION GOTAS 30 ML 1 PIEZA,https://www.farmaciasdesimilares.com/trimebutina_20mg_1ml_susp_30ml_ped/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157554-300-300?v=638139781704300000&width=300&height=300&aspect=true,$36
591,TRIMEBUTINA SUSPENSION  2G/100ML 1 PIEZA,https://www.farmaciasdesimilares.com/trimebutina_susp_2g_100ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156042-300-300?v=638139768852800000&width=300&height=300&aspect=true,$76
592,TRIMEBUTINA/SIMETICONA 0.600/0.600 GR SUSPENSION 26 ML,https://www.farmaciasdesimilares.com/trimebutin_simet_0_600_0_600gr_susp_26ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159488-300-300?v=638422996047270000&width=300&height=300&aspect=true,$189
593,TRIMEBUTINA/SIMETICONA 100/37.5 MG 20 COMPRIMIDOS,https://www.farmaciasdesimilares.com/trimebutin_simet_100_37_5mg_20comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161077-300-300?v=638639359746030000&width=300&height=300&aspect=true,$189
594,TRIMEBUTINA/SIMETICONA 200/75 MG 24 COMPRIMIDOS,https://www.farmaciasdesimilares.com/trimebutin_simet_200_75mg_24comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162990-300-300?v=638732583256900000&width=300&height=300&aspect=true,$199
595,TRIMEBUTINA/SIMETICONA 200/75 MG 24 COMPRIMIDOS CARNOT,https://www.farmaciasdesimilares.com/trimebutin_simet_200_75mg_24comp_carnot/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160131-300-300?v=638494174457670000&width=300&height=300&aspect=true,$419
596,TRIMETOPRIMA / SULFAMETOXAZOL 160/800MG 14 TABLETAS,https://www.farmaciasdesimilares.com/trimeto_sulf_160_800mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159681-300-300?v=638494150463370000&width=300&height=300&aspect=true,$39
597,TRIMETOPRIMA / SULFAMETOXAZOL 80/400MG 20 TABLETAS,https://www.farmaciasdesimilares.com/trimeto_sulf_80_400mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162850-300-300?v=638718613424330000&width=300&height=300&aspect=true,$24
598,TRIMETOPRIMA/SULFAMETOXAZOL 800/4000MG SUSPENSION 120ML,https://www.farmaciasdesimilares.com/trimetopri_sulfa_800_4000mg_susp_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159645-300-300?v=638494150092900000&width=300&height=300&aspect=true,$31
599,TRIPSINA/QUIMIOTRIPSINA 18 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/tripsina_quimiotripsina_18mg_30_tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163384-300-300?v=638797506974300000&width=300&height=300&aspect=true,$279
600,TRITICUM VULGARE / FENOXIETANOL 15G/1G/100GR CREMA 10 GR 1 PIEZA,https://www.farmaciasdesimilares.com/triticum_vulgare_150mg_1g_crema_10gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157059-300-300?v=638139777483600000&width=300&height=300&aspect=true,$241
601,TROXERUTINA/CUMARINA 30 TABLETAS VENALOT DEPOT,https://www.farmaciasdesimilares.com/troxerutina_cumarina_30tab_venalot_depot/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163577-300-300?v=638869959589130000&width=300&height=300&aspect=true,
602,VALACICLOVIR 500 MG 10 COMPRIMIDOS,https://www.farmaciasdesimilares.com/valaciclovir_500mg_10comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164378-300-300?v=639105031107030000&width=300&height=300&aspect=true,$209
603,VALPROATO DE MAGNESIO  400MG 20 TABLETAS,https://www.farmaciasdesimilares.com/valproato_de_magn_400mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156882-300-300?v=638139775910400000&width=300&height=300&aspect=true,$114
604,VALPROATO DE MAGNESIO 40 TABLETAS LIBERACION RETARDADA,https://www.farmaciasdesimilares.com/valproato_de_magn_200mg_40tab_lr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157581-300-300?v=638139781999630000&width=300&height=300&aspect=true,$83
605,VALPROATO DE MAGNESIO 600MG 30 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/valproato_de_magn_600mg_30tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157200-300-300?v=638139778674130000&width=300&height=300&aspect=true,$249
606,VALPROATO DE MAGNESIO SOLUCION 40 ML 1 PIEZA,https://www.farmaciasdesimilares.com/valproato_de_magnesio_sol_40ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162324-300-300?v=638663450878500000&width=300&height=300&aspect=true,$99
607,VALPROATO SEMISODICO (EQUIVALENTE A 500MG DE ACIDO VALPROICO) 30 TABLETAS LIBERACION RETARDADA,https://www.farmaciasdesimilares.com/valproato_semis_500mg_30tab_lr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157020-300-300?v=638139777161670000&width=300&height=300&aspect=true,$269
608,VALSARTAN / AMLODIPINO 160/5 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/valsartan_amlodi_160mg_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157041-300-300?v=638139777330830000&width=300&height=300&aspect=true,$739
609,VALSARTAN / HIDROCLOROTIAZIDA / AMLODIPINO 14 COMPRIMIDOS,https://www.farmaciasdesimilares.com/valsartanhidroclorotamlodi_14comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160291-300-300?v=638508528408870000&width=300&height=300&aspect=true,$869
610,VALSARTAN / HIDROCLOROTIAZIDA 160/12.5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/valsartan_hidroclorot_160_12_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160627-300-300?v=638586482276700000&width=300&height=300&aspect=true,$199
611,VALSARTAN 160 MG 14 COMPRIMIDOS,https://www.farmaciasdesimilares.com/valsartan_160mg_14comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156561-300-300?v=638139773059270000&width=300&height=300&aspect=true,$184
612,VALSARTAN 80 MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/valsartan_80mg_30comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162893-300-300?v=638723789787370000&width=300&height=300&aspect=true,$124
613,VENLAFAXINA 75 MG 20 CAPSULAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/venlafaxina_75mg_20cap_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156459-300-300?v=638139772267930000&width=300&height=300&aspect=true,$134
614,VERAPAMILO 80 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/verapamilo_80mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156438-300-300?v=638139772074830000&width=300&height=300&aspect=true,$25
